Lag,ACF
164,0.5451698177229661
165,0.5686918570744813
166,0.5902937738642037
167,0.6076610249257358
168,0.615850622737506
169,0.6123728048359748
170,0.5987418180093363
171,0.5789131048063654
172,0.5565298598608702
173,0.5369382779634012
174,0.5220532175812289
175,0.5147065781325798
176,0.5146696592989576
177,0.5181606007449316
178,0.5239744123672314
179,0.5284857245277248
180,0.5306871292325243
181,0.529525938648994
182,0.5238580632950768
183,0.5175938660651213
184,0.5126838578019721
185,0.5128326568400448
186,0.5192403708631854
187,0.5327329352787814
188,0.5519392160063361
189,0.5740327552743522
190,0.5960485755092705
191,0.6121108982767728
192,0.6196246282090487
193,0.6153370665547051
194,0.6015544850159714
195,0.5798742712349377
196,0.5565844330698966
197,0.5354618749538614
198,0.5206587632342307
199,0.5125089966481355
200,0.5120144870641907
201,0.5151279294747143
202,0.5218169423592642
203,0.5260017933386775
204,0.5282267116001488
205,0.5252485275563479
206,0.5192605027478896
207,0.5119963638363305
208,0.507620224331304
209,0.5079766006775848
210,0.5143582391705196
211,0.5270891578548056
212,0.5457067466228703
213,0.5682402757219142
214,0.5905208813459631
215,0.6069745041154363
216,0.6150008358757388
217,0.6103696011125553
218,0.5974021858442771
219,0.5789658051451647
220,0.5589245699428899
221,0.5398253866979716
222,0.5261836233422437
223,0.5187706131414501
224,0.5181080374063411
225,0.5216990516908295
226,0.5274421946942385
227,0.5319735462545343
228,0.5322189016077365
229,0.5290906522601599
230,0.524412195920179
231,0.5184005136378723
232,0.5160075485813632
233,0.5161107982717518
234,0.5222846545610174
235,0.5343143592032397
236,0.5524749045124469
237,0.5751996567760427
238,0.5965368146623764
239,0.6124050191364638
240,0.6191657517407377
241,0.615405042858739
242,0.6027818033643902
243,0.5841424503697018
244,0.5632154407303165
245,0.5435295561425162
246,0.5302337742771195
247,0.5229606971874424
248,0.5216366845294046
249,0.5255768857904741
250,0.5319228987141991
251,0.5379789648770303
252,0.5404795101745846
253,0.5405778397960623
254,0.5376056497770773
255,0.5334664449006274
256,0.529967337558287
257,0.5301580948279961
258,0.5358921272341629
259,0.5468506424190326
260,0.5639628640247425
261,0.5835602561579115
262,0.6030703130200096
263,0.6178375867294251
264,0.623660297043594
265,0.6186930885989297
266,0.6054290284470736
267,0.5868313939262371
268,0.5649993381037961
269,0.5461661443849544
270,0.5336015348817011
271,0.525483330352715
272,0.5238358149486951
273,0.5264534830499225
274,0.5314446642700305
275,0.5355504130985578
276,0.5371817228628901
277,0.535324061623466
278,0.5309811145529485
279,0.5249896843089324
280,0.5209167828279875
281,0.520492340861742
282,0.5252752646065837
283,0.5366351471063597
284,0.5530516598711309
285,0.5723875048210159
286,0.5906371817149385
287,0.6049123569782425
288,0.6114685284233407
289,0.6074251028350548
290,0.5943270160046603
291,0.5752758588094636
292,0.5542368609044972
293,0.5350675326900733
294,0.5204389230851204
295,0.5121968923701746
296,0.5102192482314727
297,0.5131814922846482
298,0.5192208197915504
299,0.5242022789540888
300,0.5259971073725603
301,0.5238621278307886
302,0.5203842737795448
303,0.5139894895984183
304,0.5095284061317932
305,0.5082741566440254
306,0.5120416619499238
307,0.5217114836293107
308,0.5375932178429322
309,0.5553625122366075
310,0.5715254624654043
311,0.5841114828304997
312,0.5901965335318383
313,0.5851856331514022
314,0.5728045339853023
315,0.5523493344060879
316,0.532004553614197
317,0.5140537885566261
318,0.501535395976916
319,0.49589934246956674
320,0.4951122240605482
321,0.49955685605804157
322,0.5075513542472916
323,0.5129888728996036
324,0.5139733936420597
325,0.5120806202864384
326,0.507015126932479
327,0.49865642536770977
328,0.4908780056111415
329,0.48839427473538966
330,0.4927309772168812
331,0.5054991542293301
332,0.5207155952448066
333,0.5408292014130334
334,0.5610798968004655
335,0.5764313543401797
336,0.583613229445364
337,0.5784677087146886
338,0.5642830461965653
339,0.5440203961499027
340,0.521969222547503
341,0.5036054939860486
342,0.490987737647026
343,0.4855010211063797
344,0.4866447461102718
345,0.492183432129859
346,0.4982785039742801
347,0.5022814878239613
348,0.5024876232615721
349,0.4990527720173598
350,0.4923769026973532
351,0.4847548250163124
352,0.4789052338716489
353,0.47714194490085016
354,0.48051381060470316
355,0.4902174207626726
356,0.5048634832808563
357,0.5227768643800681
358,0.5418436002699077
359,0.5554006488130699
360,0.5607132159552755
361,0.5567332918427341
362,0.5438092333967506
363,0.5245456935904701
364,0.5030222199781039
365,0.48423799387070554
366,0.47197728988329773
367,0.4661990182025849
368,0.4662554877769611
369,0.4710626059493404
370,0.4764988672386165
371,0.48090213132801657
372,0.4827489736724984
373,0.4804222728647069
374,0.4753112678427519
375,0.46941923518108236
376,0.46511202954500375
377,0.46464666501179613
378,0.47025417031275435
379,0.48211893893853225
380,0.49907367306060246
381,0.5189385075358062
382,0.5376894875709863
383,0.552667893730702
384,0.5594583635468352
385,0.5546707304682807
386,0.5415068261261092
387,0.5227580933080745
388,0.5011275205270959
389,0.4816410534349436
390,0.46767184892534086
391,0.4607829224722775
392,0.4602002132257148
393,0.46416528358022835
394,0.46996020204570077
395,0.4757007545525066
396,0.47815757592781305
397,0.47673592193962216
398,0.4724674677004786
399,0.4674487008037497
400,0.46311847278389656
401,0.46207075113773866
402,0.4664655015163779
403,0.47760086155476916
404,0.49454134085590395
405,0.5145457269253241
406,0.5331330058856316
407,0.5487566473482314
408,0.5568556098587184
409,0.553847281310976
410,0.5417876274529867
411,0.5241023527252299
412,0.5047733316431208
413,0.48755926980050124
414,0.47499478985212135
415,0.468338720909833
416,0.468363082377161
417,0.4721728453184294
418,0.4776155692362186
419,0.48192188442900186
420,0.48406782978197793
421,0.4817549334778425
422,0.4775084252556746
423,0.47201678396102714
424,0.46869257903109574
425,0.4698884840358106
426,0.47535710446420837
427,0.48608962152607854
428,0.5013727381517545
429,0.5198560930585844
430,0.537894199381612
431,0.5507041301035639
432,0.5558280625209452
433,0.5509544603854739
434,0.5372299584793995
435,0.5178743304105361
436,0.4975612282468336
437,0.4798652783036535
438,0.4679850420341109
439,0.46362575117720756
440,0.46610477924242627
441,0.4718626263087186
442,0.47849316663848623
443,0.4829614187922349
444,0.48476539595712015
445,0.48405619062584665
446,0.47905160841860717
447,0.47373244118167973
448,0.46857320396423136
449,0.4683629242704526
450,0.4727989771883043
451,0.4823103853166413
452,0.49626401826335664
453,0.513324022286096
454,0.529872736089282
455,0.5415909107148877
456,0.5459096470275399
457,0.5416707890904068
458,0.527522515981083
459,0.5088130183166176
460,0.48840957087551007
461,0.47071440628549327
462,0.4587022810919169
463,0.4527960827467887
464,0.45384604417229435
465,0.4588372637709338
466,0.46518335157773977
467,0.4709374473219921
468,0.4730743905109529
469,0.4720086640953409
470,0.4680233931794998
471,0.46350458227814384
472,0.4579155795268423
473,0.4568204811504039
474,0.4607980121402824
475,0.47043054565182474
476,0.48502398097264965
477,0.501746317385423
478,0.5184990671925551
479,0.5316001163281434
480,0.5369962409384031
481,0.532703579468153
482,0.5212214231747079
483,0.5039550981874841
484,0.48474503927964857
485,0.4681200048842161
486,0.455872123707931
487,0.4497247590407708
488,0.4493036058558276
489,0.4540111544832953
490,0.46149877925503896
491,0.46784248802665757
492,0.4709293791405945
493,0.4703458095455472
494,0.4662078926602246
495,0.46000632331837177
496,0.45477402474947354
497,0.4531199367705398
498,0.4562889611274677
499,0.46515443205219087
500,0.4805374159644934
501,0.4974760464646596
502,0.5139234287903854
503,0.5268153926688611
504,0.5320708632201178
505,0.5255833447057197
506,0.5121021338903703
507,0.49599464689031425
508,0.47638209841824297
509,0.45936594549064147
510,0.446630960506856
511,0.4404320868498515
512,0.44294604557897616
513,0.4498472792488452
514,0.4579328428580634
515,0.46425187513923866
516,0.4688411760341272
517,0.4683091693814749
518,0.46251413570479605
519,0.4565587698582294
520,0.4518004493412176
521,0.4495357430793087
522,0.45272131685028466
523,0.46103906388109606
524,0.4737492410398856
525,0.4905099621801219
526,0.5071404407804857
527,0.5196555444055463
528,0.5266437440554315
529,0.5243921948684573
530,0.5140379588682241
531,0.49696861444090595
532,0.4776346117160797
533,0.4614579791043057
534,0.45020025390566654
535,0.44493110730017293
536,0.4465708181466607
537,0.4536807800398961
538,0.4614439539911006
539,0.468508201662188
540,0.4718995064032537
541,0.47070292124953783
542,0.46513326674094696
543,0.45791915677785955
544,0.4508068407979656
545,0.44584407452452907
546,0.44615359757670525
547,0.4508449738747987
548,0.4614527743712645
549,0.47709169854559164
550,0.4925444193161435
551,0.5074457954818825
552,0.5150616976903666
553,0.5133049564930079
554,0.5040375508673589
555,0.48811647088394783
556,0.4703222047312179
557,0.4549480210011082
558,0.44302639785925035
559,0.438273214515388
560,0.438720173954038
561,0.44379891234309815
562,0.45059327215100226
563,0.45672275222911707
564,0.4592482234355448
565,0.4577522250321037
566,0.45320421257097815
567,0.4475679136177806
568,0.44190088377432907
569,0.43972950973109043
570,0.4421430928142876
571,0.4495304923004298
572,0.4619433512046421
573,0.47691397652932793
574,0.49280189860380635
575,0.5068084715438763
576,0.5143604913360479
577,0.5126727798178812
578,0.5024163598119334
579,0.4865019071595302
580,0.4691122390488899
581,0.45195948082399867
582,0.43953440718905923
583,0.4343186847162533
584,0.435249380432711
585,0.4419491503662158
586,0.4504568729552943
587,0.4586449527896512
588,0.46373700408893354
589,0.4645228475077584
590,0.46161943366539016
591,0.45655438678463345
592,0.4525972574141737
593,0.45149662399302465
594,0.45469628308433974
595,0.4635397139773342
596,0.4771149216207298
597,0.49377579231291013
598,0.5098217520214089
599,0.523031552057533
600,0.5284176857268335
601,0.5253602242959753
602,0.5124338119363053
603,0.4943404186029073
604,0.4743333876300561
605,0.45721428904942274
606,0.44422886383064836
607,0.4391567006935935
608,0.4413462137333883
609,0.4472239424897051
610,0.45516769406093044
611,0.4619610101681217
612,0.4652666771518502
613,0.46334358199600323
614,0.457103040122782
615,0.4488245168372222
616,0.44209088188506984
617,0.43957136391353396
618,0.4419671332586296
619,0.449091462029699
620,0.46105108197395017
621,0.47630878319783054
622,0.4916775792417833
623,0.5034818241656399
624,0.5086041640969855
625,0.5043251182743164
626,0.49312296254236165
627,0.4763607725811006
628,0.45818076564960314
629,0.44233724523335777
630,0.4316117388954289
631,0.4270281028718309
632,0.42821959541296173
633,0.4349227277243297
634,0.4423516520249588
635,0.4481859362176046
636,0.4521310103462795
637,0.4518142546337317
638,0.44836590354774436
639,0.44242217446970405
640,0.43705643104164366
641,0.4341523923246381
642,0.43573754025162714
643,0.4416014233503595
644,0.45275564464109197
645,0.4682652155907462
646,0.4802998205109913
647,0.49113626151718776
648,0.4959798799630257
649,0.4920730469391762
650,0.4804893792327024
651,0.4636469404455732
652,0.44419315829177586
653,0.4280289216851317
654,0.41693635971601734
655,0.41187509493353064
656,0.4131393117081946
657,0.41930096227235214
658,0.42741109630936985
659,0.4341536839960807
660,0.4379849472555446
661,0.4378727795017433
662,0.43413863162036653
663,0.42886978606135184
664,0.4238919996691974
665,0.4233216412155485
666,0.42721413630611055
667,0.4351817490061934
668,0.4480239810919897
669,0.4646237599619468
670,0.47997848212250777
671,0.49180959983661954
672,0.49677902377061633
673,0.49310482680990086
674,0.480557050292263
675,0.46224789473381683
676,0.4428075281841742
677,0.4255600755849125
678,0.41183612771810535
679,0.40433993845768995
680,0.4049394512284868
681,0.41076768431657945
682,0.41942507026161957
683,0.4275422663403127
684,0.4325532933550343
685,0.43303834225943394
686,0.4290760842206983
687,0.4230092888523774
688,0.41575917510696797
689,0.4124225086232746
690,0.41340372967068384
691,0.4200690649464123
692,0.4317477528296812
693,0.4477570502867713
694,0.4637559938362691
695,0.47649890283727736
696,0.4830626088801139
697,0.48306549572154356
698,0.4739911595571729
699,0.4560963025109799
700,0.4369534355945187
701,0.4187895196133638
702,0.4055657663626668
703,0.3990014748342651
704,0.3986211421129769
705,0.403632671672921
706,0.4118134038606306
707,0.4203065218067962
708,0.4234950890408321
709,0.4217182515429878
710,0.41634089533423735
711,0.4091854839148661
712,0.4020392497704374
713,0.39787413807216043
714,0.3988219473692754
715,0.40581787105047984
716,0.4181080811224743
717,0.4338736685220329
718,0.4497562959213795
719,0.4611971587804889
720,0.4657954188600071
721,0.46189021088439497
722,0.45000708958011293
723,0.43199821560376994
724,0.4122391659912441
725,0.3948232950427449
726,0.38343853333851025
727,0.37817526679407837
728,0.379267054457089
729,0.3858880286500637
730,0.3946879949912784
731,0.40243974944421024
732,0.406386275863538
733,0.4066020633088202
734,0.4034334778176139
735,0.39838545469880876
736,0.3932637946546965
737,0.3915516157360796
738,0.39421966982122336
739,0.4022809439977673
740,0.4146508194369505
741,0.4299110334253814
742,0.44522072799393625
743,0.4574752775647606
744,0.4615902910037298
745,0.45717530863637096
746,0.4446360346357723
747,0.42652924830231226
748,0.4073782160642429
749,0.39057111207547474
750,0.379028201090429
751,0.3748095553383848
752,0.37585897862504575
753,0.3827482191621326
754,0.3910150668817037
755,0.39832116441576654
756,0.4020904731873882
757,0.4010987289452001
758,0.3946844282358854
759,0.3881091246906095
760,0.3808725965526295
761,0.37806522250191144
762,0.37976026647089794
763,0.38788668219791195
764,0.3999298032957417
765,0.41599847529737866
766,0.43007733207263654
767,0.4423977913108683
768,0.44849132610106995
769,0.44437206652734235
770,0.43530079926013193
771,0.42074547107144267
772,0.4050819053807021
773,0.3910173777375843
774,0.38156762683799395
775,0.3768053098474519
776,0.3779975738247009
777,0.3834126263134967
778,0.3905436110512071
779,0.39654180711498754
780,0.3980355668137416
781,0.39689906564875177
782,0.39263846665343083
783,0.3868682999193216
784,0.38066912866657215
785,0.3771645386032109
786,0.37819807091072294
787,0.3853283381537745
788,0.3967748470346694
789,0.4101718884343898
790,0.423769431710551
791,0.4357441150311613
792,0.44233459613263754
793,0.4404037905126395
794,0.43045576021014526
795,0.416385176917414
796,0.4013692838003334
797,0.3866089799813179
798,0.3762711977987312
799,0.3717050266347733
800,0.3737228646236226
801,0.3804057883036076
802,0.3882100170132958
803,0.39430204536917873
804,0.3972442884537449
805,0.39749159944498863
806,0.3934757231825068
807,0.38752530634074883
808,0.3820423117826037
809,0.3798700810066277
810,0.3821629561228734
811,0.38913395138613976
812,0.40092411169417563
813,0.4157714255255161
814,0.43010946449244597
815,0.4405722632566739
816,0.44586358296904743
817,0.4423314482074985
818,0.4321689103742561
819,0.4170760487868593
820,0.39986005251653667
821,0.38416812754865265
822,0.3731541169872165
823,0.36895149918778886
824,0.37056619090478393
825,0.3759060494684652
826,0.38359756238581083
827,0.39123451024772465
828,0.3947852463486866
829,0.3937939742981573
830,0.3886666608185639
831,0.3817826958659261
832,0.3749931626173589
833,0.37264899637293114
834,0.37522674077966184
835,0.38134428592626307
836,0.39162371653010786
837,0.4059026156784555
838,0.42081164006633814
839,0.4321526561934788
840,0.43795492169826183
841,0.4362020970696575
842,0.4268805670288253
843,0.4122666102515206
844,0.3955222830467844
845,0.38029623465165413
846,0.3690854933095918
847,0.36360484727711767
848,0.3634390051574707
849,0.36880659840303354
850,0.37693815517050877
851,0.383698612804455
852,0.3892411903517464
853,0.3897673458224401
854,0.3874731505186467
855,0.38176539777923657
856,0.3764867142875514
857,0.37375505348954535
858,0.3738315287891533
859,0.3792148854554613
860,0.39083589112164446
861,0.4036586470472063
862,0.41836902452734726
863,0.4293294889720212
864,0.4341375979459462
865,0.4319814162199269
866,0.42201479602250513
867,0.4065861089061813
868,0.38824710107764365
869,0.37238173776360084
870,0.36021044550419845
871,0.35288786607893813
872,0.351964652050273
873,0.35730218046326706
874,0.36668858414363914
875,0.3751188747973751
876,0.3813027204372985
877,0.3819803698021214
878,0.3793267382896399
879,0.37503796359987396
880,0.3688758879912063
881,0.36521380085176836
882,0.36660431079982236
883,0.372764328808049
884,0.3822870780857839
885,0.395323466174716
886,0.40865723151350514
887,0.41969885936210144
888,0.42679126047107707
889,0.4250152014063426
890,0.4164535030829355
891,0.4011728044238017
892,0.38291891317303006
893,0.3664463669434053
894,0.35198493577463036
895,0.3453074320850755
896,0.3468918955169583
897,0.35285448162407024
898,0.36148880951585455
899,0.3698209239145495
900,0.3753706181940273
901,0.37467561173069347
902,0.369381628675079
903,0.36176283150609
904,0.3526566185301833
905,0.3463984831406171
906,0.34576990564531457
907,0.3527835510305742
908,0.3649850816912038
909,0.3799363934465578
910,0.39475394026730887
911,0.40506327132189274
912,0.40971345047874125
913,0.407652896125546
914,0.39786373356361254
915,0.3830164179530601
916,0.36511398600041917
917,0.34985407567462773
918,0.33832862318625156
919,0.3325319419515051
920,0.33351768705706003
921,0.34046918677479393
922,0.34920700796689375
923,0.3572147884306355
924,0.36132487499592086
925,0.3604413530336724
926,0.3552310307756616
927,0.34789189903446177
928,0.3402653330046044
929,0.3346962537039685
930,0.3340849108424321
931,0.33940471804225275
932,0.35018805199360037
933,0.36467558296225433
934,0.3793110277075341
935,0.3914383695122606
936,0.3982979337309905
937,0.3968525266929163
938,0.3880227798544954
939,0.3740923539791231
940,0.35674390452192023
941,0.3413182900680402
942,0.32996784432977594
943,0.32570225125421753
944,0.3274753415976037
945,0.33372509135284034
946,0.3414863838772465
947,0.3481234512490575
948,0.3513803892752786
949,0.35015640342075605
950,0.3437364410815447
951,0.334431467263205
952,0.32610190617224094
953,0.321583307536466
954,0.3212579885327208
955,0.3256294039367599
956,0.33537409994213807
957,0.34864015670058157
958,0.3618629194666286
959,0.37249074096556967
960,0.37694807705845695
961,0.37478548334644657
962,0.365898234792794
963,0.3512153941514389
964,0.3361594462374311
965,0.3229267752812736
966,0.31316309771587864
967,0.3088975194119409
968,0.3096164364924036
969,0.3146169791211046
970,0.32213034771684274
971,0.32854393543880506
972,0.33169298632846683
973,0.330917691250232
974,0.3272738280183251
975,0.3213512285309955
976,0.315609149426917
977,0.3125737074214434
978,0.31417269169447587
979,0.32053731142345326
980,0.33081791265046123
981,0.3451621688398302
982,0.3594253490114042
983,0.3709144966242463
984,0.3757310958479278
985,0.37309223197122393
986,0.3633046049268634
987,0.3481035291118508
988,0.3311543063876498
989,0.3158623427222561
990,0.3049900897016931
991,0.30044226401310115
992,0.30163341326013027
993,0.30738882284919966
994,0.31433589660686073
995,0.32233284572188203
996,0.327456899648918
997,0.32725876880485
998,0.32368475831222804
999,0.31852010260242936
1000,0.31432053913170854
1001,0.3114857106968115
1002,0.31142442084506294
1003,0.31665811614279316
1004,0.3256644207344352
1005,0.3367312574298101
1006,0.3496260091743822
1007,0.35991419639840433
1008,0.36429301781186857
1009,0.36148782660019296
1010,0.3518326191137701
1011,0.3377561830261353
1012,0.322330862515642
1013,0.30802039758394584
1014,0.2971285224873261
1015,0.29236364913108387
1016,0.2936844453777975
1017,0.2988545839067254
1018,0.30525791167794103
1019,0.3107622676803384
1020,0.3148674760644998
1021,0.3149882575913151
1022,0.3104765780472029
1023,0.30425886719265405
1024,0.2971186812815328
1025,0.2924882838311898
1026,0.2920066965972414
1027,0.2968612071543522
1028,0.30676982511059325
1029,0.32015663391495447
1030,0.3329146048214355
1031,0.34456625174937894
1032,0.35015668493632973
1033,0.34958735677977143
1034,0.34262143826957336
1035,0.33021995788249053
1036,0.31529235556565555
1037,0.301391161988933
1038,0.29149892237364855
1039,0.28646581028328766
1040,0.28659276477328605
1041,0.2908087120726511
1042,0.2967142354021091
1043,0.30349101799740685
1044,0.3068289117496535
1045,0.3063471393839194
1046,0.30274902628887723
1047,0.2961194772423279
1048,0.28870729346045865
1049,0.28368480732225276
1050,0.28280435573557605
1051,0.28730581362129376
1052,0.29604382366856874
1053,0.3089088652878627
1054,0.3218147306394692
1055,0.33298124021805475
1056,0.33891578225916447
1057,0.3373646364772299
1058,0.32925460937376355
1059,0.31574031060946245
1060,0.2999410943458123
1061,0.28605130060766254
1062,0.2750900486821319
1063,0.2699172851600989
1064,0.2705459855738703
1065,0.2764873080180417
1066,0.2836957288921381
1067,0.2903342463832567
1068,0.29417850469453866
1069,0.29462146150665464
1070,0.2915850452790778
1071,0.2857934025659287
1072,0.2797685954260513
1073,0.27616937181731527
1074,0.2766729442865496
1075,0.28120557750018577
1076,0.2908198228929152
1077,0.30419924385784497
1078,0.3175390492767456
1079,0.3290176278445303
1080,0.33532906698219683
1081,0.3342633590526127
1082,0.32621032896535385
1083,0.31256507584565457
1084,0.2964687469550111
1085,0.281478645785454
1086,0.269778810451909
1087,0.26394029595620644
1088,0.2648037956955769
1089,0.2699445775309767
1090,0.27804259378213175
1091,0.28587239399997416
1092,0.29140356199794043
1093,0.2912668457383304
1094,0.28829630835981873
1095,0.28142295786058963
1096,0.27424367076749806
1097,0.27011233767890025
1098,0.2689248347034964
1099,0.27375682972291193
1100,0.2827470296322834
1101,0.2959618724715678
1102,0.3086579654430673
1103,0.32050033278874124
1104,0.32582408221618037
1105,0.3241545655096278
1106,0.3145925268166715
1107,0.3002884730786293
1108,0.28498514526597174
1109,0.26992925919265526
1110,0.25897679271053026
1111,0.2545485108968821
1112,0.25777881624585824
1113,0.2647268696585644
1114,0.2746280406419737
1115,0.28495854977441193
1116,0.29164323590336794
1117,0.2941360757449307
1118,0.2908841427636468
1119,0.28408081183650036
1120,0.27570388755573366
1121,0.2703178224182573
1122,0.2693728826381808
1123,0.2737755112394731
1124,0.2836610594126626
1125,0.2965166076293607
1126,0.31052322726658876
1127,0.32230675408707044
1128,0.32806703299905265
1129,0.3273656627429781
1130,0.319664108185536
1131,0.30657080939198705
1132,0.291082421559098
1133,0.2778172925582173
1134,0.26881590055872306
1135,0.26531934958656306
1136,0.268799273923344
1137,0.2764428342182216
1138,0.2849322796352357
1139,0.2928112519462418
1140,0.2973528261651363
1141,0.29784661548426256
1142,0.2937288931095258
1143,0.2866008390152906
1144,0.2788211314934071
1145,0.2730291119849119
1146,0.2732484391173954
1147,0.2789173986670766
1148,0.28824732850188156
1149,0.3002155137278595
1150,0.31291657381425214
1151,0.32253843438766394
1152,0.3271026621473713
1153,0.32491360718654344
1154,0.31561601077348533
1155,0.3015853529221604
1156,0.28493373289712715
1157,0.2705432298406651
1158,0.2598850382699147
1159,0.2552383501300565
1160,0.2563602282686038
1161,0.26113063925440705
1162,0.26795372429357095
1163,0.27386387422020897
1164,0.2772751828809616
1165,0.2764002011346053
1166,0.2720565495535942
1167,0.265955776577962
1168,0.26073855267663826
1169,0.25811397434904665
1170,0.2592004896691781
1171,0.26451292181017577
1172,0.2734971821745365
1173,0.2832494455149907
1174,0.2924190245609454
1175,0.29927535348478707
1176,0.3009736784653747
1177,0.2971623320730482
1178,0.28803908357720404
1179,0.2754312482138336
1180,0.26134754578367353
1181,0.24890709151827647
1182,0.23992618139029445
1183,0.23570964390180144
1184,0.2365590183408946
1185,0.24231810478467994
1186,0.2498040876551957
1187,0.2568144625593922
1188,0.26084005941668725
1189,0.26161890579559977
1190,0.2587318808636381
1191,0.25370737966000445
1192,0.2469950360803053
1193,0.24307776429231703
1194,0.24225816640673578
1195,0.245614823642954
1196,0.2533508849186629
1197,0.26456835961940417
1198,0.27677707409185726
1199,0.28601428861117
1200,0.29038900525002503
1201,0.28913314707370336
1202,0.2822533648846197
1203,0.2699593116361411
1204,0.256350418040387
1205,0.24403815567969941
1206,0.2338676689211905
1207,0.22945343587980818
1208,0.22934614598960681
1209,0.23508645957905439
1210,0.24333139115336147
1211,0.2513636894705507
1212,0.2563052805749168
1213,0.2565436443501398
1214,0.25385610409914205
1215,0.24932193370460334
1216,0.24233510010821382
1217,0.2367678742949772
1218,0.23543787514652217
1219,0.23959854091643917
1220,0.24872769703830847
1221,0.2609018552519243
1222,0.27441652111432935
1223,0.28485309710955825
1224,0.29002289612345994
1225,0.28911504658299003
1226,0.28200334367448826
1227,0.2706876706650316
1228,0.25606971546328494
1229,0.24289310318739205
1230,0.23211554337759596
1231,0.22738368895563082
1232,0.227935420129172
1233,0.23376684558375746
1234,0.24160467217943918
1235,0.24963211320385245
1236,0.2548321899067699
1237,0.2553220218908736
1238,0.2517394982360599
1239,0.24471685953507014
1240,0.2369205991712991
1241,0.2322634828698506
1242,0.23048813663821047
1243,0.2331083942379537
1244,0.2412070157091544
1245,0.2531436843244739
1246,0.264440841751379
1247,0.272339815343659
1248,0.27510894774077455
1249,0.2722973675985174
1250,0.263088248754731
1251,0.24853701258561714
1252,0.23237121484133744
1253,0.2187142520358488
1254,0.20795409555921096
1255,0.2029305169766214
1256,0.203188597254859
